v1,v2
ham,[LG U+] 요금제 변경 안내: LTE 기본으로 변경하시면 매월 1108원 할인 혜택을 받으실 수 있습니다.
ham,[KT] 결제 서비스 신청이 완료되었습니다. 관련 정보는 앱에서 확인 가능합니다.
ham,[LG U+] 데이터 소진 알림: 남은 데이터가 232MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[SKT] 데이터 소진 알림: 남은 데이터가 400MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[알뜰폰] 요금제 변경 안내: 5G 슈퍼플랜으로 변경하시면 매월 3091원 할인 혜택을 받으실 수 있습니다.
ham,[알뜰폰안내] [Web발신] [알뜰폰] 5G 슈퍼플랜 요금제의 기본제공 혜택을 확인하세요.
ham,[알뜰폰] 결제 서비스 신청이 완료되었습니다. 관련 정보는 앱에서 확인 가능합니다.
ham,[SKT] 데이터 소진 알림: 남은 데이터가 471MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[알뜰폰] 요금제 변경 안내: 5G 슈퍼플랜으로 변경하시면 매월 4437원 할인 혜택을 받으실 수 있습니다.
ham,[알뜰폰] 요금제 변경 안내: 0플랜 슈퍼히어로으로 변경하시면 매월 3838원 할인 혜택을 받으실 수 있습니다.
ham,[알뜰폰] 데이터 소진 알림: 남은 데이터가 348MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,"[LG U+ 고객 만족도 조사 안내] 고객님, 안녕하세요. LG U+을 이용해주셔서 감사합니다. 더 나은 서비스를 드리기 위해 설문 조사를 진행하고 있습니다. 잠시 시간을 내어 고객님의 소중한 의견을 들려주세요. ▶ 설문 참여하기(1분 소요) ※ 답변은 통계 분석에만 사용됩니다."
ham,[알뜰폰 포인트 소멸 예정 안내] 소멸 예정 포인트 92P (05/20 09:00 기준) ● 소멸예정일: 2023/05/31 24:00 ● 포인트 사용처: T 멤버십 제휴처 및 앱 내 사용 가능
ham,[LG U+] 요금제 변경 안내: LTE 기본으로 변경하시면 매월 2521원 할인 혜택을 받으실 수 있습니다.
ham,[SKT 포인트 소멸 예정 안내] 소멸 예정 포인트 9P (05/20 09:00 기준) ● 소멸예정일: 2023/05/31 24:00 ● 포인트 사용처: T 멤버십 제휴처 및 앱 내 사용 가능
ham,[KT] 요금제 변경 안내: LTE 기본으로 변경하시면 매월 1123원 할인 혜택을 받으실 수 있습니다.
ham,[SKT안내] [Web발신] [SKT] 프리미엄 요금제 요금제의 기본제공 혜택을 확인하세요.
ham,"[SKT 고객 만족도 조사 안내] 고객님, 안녕하세요. SKT을 이용해주셔서 감사합니다. 더 나은 서비스를 드리기 위해 설문 조사를 진행하고 있습니다. 잠시 시간을 내어 고객님의 소중한 의견을 들려주세요. ▶ 설문 참여하기(1분 소요) ※ 답변은 통계 분석에만 사용됩니다."
ham,[LG U+] 요금제 변경 안내: 0플랜 슈퍼히어로으로 변경하시면 매월 1830원 할인 혜택을 받으실 수 있습니다.
ham,[알뜰폰 포인트 소멸 예정 안내] 소멸 예정 포인트 79P (05/20 09:00 기준) ● 소멸예정일: 2023/05/31 24:00 ● 포인트 사용처: T 멤버십 제휴처 및 앱 내 사용 가능
ham,[알뜰폰안내] [Web발신] [알뜰폰] 0플랜 슈퍼히어로 요금제의 기본제공 혜택을 확인하세요.
ham,[KT] 데이터 소진 알림: 남은 데이터가 243MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[LG U+] 로밍 서비스 신청이 완료되었습니다. 관련 정보는 앱에서 확인 가능합니다.
ham,[알뜰폰] '데이터자동선물' 성공. 01038713199로부터 6GB 데이터를 전송 받았습니다. 선물 받은 데이터는 가입하신 요금제의 기본제공 데이터에 우선하여 먼저 소진됩니다.
ham,[SKT] 선물 받은 데이터를 모두 사용하셨습니다. 가입 요금제에 따라 데이터 기본제공량이 소진되거나 데이터 통화료가 발생합니다.
ham,[KT] 선물 받은 데이터를 모두 사용하셨습니다. 가입 요금제에 따라 데이터 기본제공량이 소진되거나 데이터 통화료가 발생합니다.
ham,[알뜰폰] 데이터 소진 알림: 남은 데이터가 358MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[알뜰폰 포인트 소멸 예정 안내] 소멸 예정 포인트 81P (05/20 09:00 기준) ● 소멸예정일: 2023/05/31 24:00 ● 포인트 사용처: T 멤버십 제휴처 및 앱 내 사용 가능
ham,[LG U+안내] [Web발신] [LG U+] LTE 기본 요금제의 기본제공 혜택을 확인하세요.
ham,[SKT] 선물 받은 데이터를 모두 사용하셨습니다. 가입 요금제에 따라 데이터 기본제공량이 소진되거나 데이터 통화료가 발생합니다.
ham,"[SKT 고객 만족도 조사 안내] 고객님, 안녕하세요. SKT을 이용해주셔서 감사합니다. 더 나은 서비스를 드리기 위해 설문 조사를 진행하고 있습니다. 잠시 시간을 내어 고객님의 소중한 의견을 들려주세요. ▶ 설문 참여하기(1분 소요) ※ 답변은 통계 분석에만 사용됩니다."
ham,[LG U+ 포인트 소멸 예정 안내] 소멸 예정 포인트 28P (05/20 09:00 기준) ● 소멸예정일: 2023/05/31 24:00 ● 포인트 사용처: T 멤버십 제휴처 및 앱 내 사용 가능
ham,[알뜰폰 포인트 소멸 예정 안내] 소멸 예정 포인트 48P (05/20 09:00 기준) ● 소멸예정일: 2023/05/31 24:00 ● 포인트 사용처: T 멤버십 제휴처 및 앱 내 사용 가능
ham,[SKT안내] [Web발신] [SKT] 프리미엄 요금제 요금제의 기본제공 혜택을 확인하세요.
ham,[LG U+] 선물 받은 데이터를 모두 사용하셨습니다. 가입 요금제에 따라 데이터 기본제공량이 소진되거나 데이터 통화료가 발생합니다.
ham,[알뜰폰] 데이터 소진 알림: 남은 데이터가 476MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[SKT] 결제 서비스 신청이 완료되었습니다. 관련 정보는 앱에서 확인 가능합니다.
ham,[KT] '데이터 선물하기' 성공. 01098247625로부터 4GB 데이터를 전송 받았습니다. 선물 받은 데이터는 가입하신 요금제의 기본제공 데이터에 우선하여 먼저 소진됩니다.
ham,[LG U+] 로밍 서비스 신청이 완료되었습니다. 관련 정보는 앱에서 확인 가능합니다.
ham,[SKT] 로밍 서비스 신청이 완료되었습니다. 관련 정보는 앱에서 확인 가능합니다.
ham,[LG U+] 데이터 차단 서비스 신청이 완료되었습니다. 관련 정보는 앱에서 확인 가능합니다.
ham,[KT] 선물 받은 데이터를 모두 사용하셨습니다. 가입 요금제에 따라 데이터 기본제공량이 소진되거나 데이터 통화료가 발생합니다.
ham,[알뜰폰] 결제 서비스 신청이 완료되었습니다. 관련 정보는 앱에서 확인 가능합니다.
ham,[SKT] '데이터 선물하기' 성공. 01041798878로부터 1GB 데이터를 전송 받았습니다. 선물 받은 데이터는 가입하신 요금제의 기본제공 데이터에 우선하여 먼저 소진됩니다.
ham,[SKT] 선물 받은 데이터를 모두 사용하셨습니다. 가입 요금제에 따라 데이터 기본제공량이 소진되거나 데이터 통화료가 발생합니다.
ham,[알뜰폰] '데이터자동선물' 성공. 01054987409로부터 5GB 데이터를 전송 받았습니다. 선물 받은 데이터는 가입하신 요금제의 기본제공 데이터에 우선하여 먼저 소진됩니다.
ham,[LG U+] 데이터 소진 알림: 남은 데이터가 139MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[SKT안내] [Web발신] [SKT] LTE 기본 요금제의 기본제공 혜택을 확인하세요.
ham,[KT 포인트 소멸 예정 안내] 소멸 예정 포인트 91P (05/20 09:00 기준) ● 소멸예정일: 2023/05/31 24:00 ● 포인트 사용처: T 멤버십 제휴처 및 앱 내 사용 가능
ham,[알뜰폰] '데이터자동선물' 성공. 01093306026로부터 10GB 데이터를 전송 받았습니다. 선물 받은 데이터는 가입하신 요금제의 기본제공 데이터에 우선하여 먼저 소진됩니다.
ham,[알뜰폰] 결제 서비스 신청이 완료되었습니다. 관련 정보는 앱에서 확인 가능합니다.
ham,"[KT 고객 만족도 조사 안내] 고객님, 안녕하세요. KT을 이용해주셔서 감사합니다. 더 나은 서비스를 드리기 위해 설문 조사를 진행하고 있습니다. 잠시 시간을 내어 고객님의 소중한 의견을 들려주세요. ▶ 설문 참여하기(1분 소요) ※ 답변은 통계 분석에만 사용됩니다."
ham,[KT] 선물 받은 데이터를 모두 사용하셨습니다. 가입 요금제에 따라 데이터 기본제공량이 소진되거나 데이터 통화료가 발생합니다.
ham,[알뜰폰] 선물 받은 데이터를 모두 사용하셨습니다. 가입 요금제에 따라 데이터 기본제공량이 소진되거나 데이터 통화료가 발생합니다.
ham,[SKT] 데이터 소진 알림: 남은 데이터가 363MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[KT] 선물 받은 데이터를 모두 사용하셨습니다. 가입 요금제에 따라 데이터 기본제공량이 소진되거나 데이터 통화료가 발생합니다.
ham,[LG U+ 포인트 소멸 예정 안내] 소멸 예정 포인트 95P (05/20 09:00 기준) ● 소멸예정일: 2023/05/31 24:00 ● 포인트 사용처: T 멤버십 제휴처 및 앱 내 사용 가능
ham,[KT안내] [Web발신] [KT] LTE 기본 요금제의 기본제공 혜택을 확인하세요.
ham,[KT안내] [Web발신] [KT] 0플랜 슈퍼히어로 요금제의 기본제공 혜택을 확인하세요.
ham,[알뜰폰] 요금제 변경 안내: 5G 슈퍼플랜으로 변경하시면 매월 1629원 할인 혜택을 받으실 수 있습니다.
ham,[KT] 선물 받은 데이터를 모두 사용하셨습니다. 가입 요금제에 따라 데이터 기본제공량이 소진되거나 데이터 통화료가 발생합니다.
ham,[SKT] 요금제 변경 안내: 프리미엄 요금제으로 변경하시면 매월 4749원 할인 혜택을 받으실 수 있습니다.
ham,[LG U+] 요금제 변경 안내: 0플랜 슈퍼히어로으로 변경하시면 매월 1524원 할인 혜택을 받으실 수 있습니다.
ham,[SKT] 선물 받은 데이터를 모두 사용하셨습니다. 가입 요금제에 따라 데이터 기본제공량이 소진되거나 데이터 통화료가 발생합니다.
ham,[LG U+] 선물 받은 데이터를 모두 사용하셨습니다. 가입 요금제에 따라 데이터 기본제공량이 소진되거나 데이터 통화료가 발생합니다.
ham,[LG U+안내] [Web발신] [LG U+] 5G 슈퍼플랜 요금제의 기본제공 혜택을 확인하세요.
ham,[LG U+ 포인트 소멸 예정 안내] 소멸 예정 포인트 49P (05/20 09:00 기준) ● 소멸예정일: 2023/05/31 24:00 ● 포인트 사용처: T 멤버십 제휴처 및 앱 내 사용 가능
ham,[KT] 데이터 소진 알림: 남은 데이터가 393MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[LG U+] 데이터 소진 알림: 남은 데이터가 145MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[SKT안내] [Web발신] [SKT] 0플랜 슈퍼히어로 요금제의 기본제공 혜택을 확인하세요.
ham,[알뜰폰] '데이터자동선물' 성공. 01020909224로부터 3GB 데이터를 선물 받았습니다. 선물 받은 데이터는 가입하신 요금제의 기본제공 데이터에 우선하여 먼저 소진됩니다.
ham,[KT] 데이터 소진 알림: 남은 데이터가 159MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[KT] 데이터 소진 알림: 남은 데이터가 319MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[LG U+] 데이터 소진 알림: 남은 데이터가 406MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[알뜰폰] 데이터 소진 알림: 남은 데이터가 486MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[알뜰폰] 데이터 소진 알림: 남은 데이터가 169MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[알뜰폰] 데이터 소진 알림: 남은 데이터가 439MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[알뜰폰] 로밍 서비스 신청이 완료되었습니다. 관련 정보는 앱에서 확인 가능합니다.
ham,[KT 포인트 소멸 예정 안내] 소멸 예정 포인트 82P (05/20 09:00 기준) ● 소멸예정일: 2023/05/31 24:00 ● 포인트 사용처: T 멤버십 제휴처 및 앱 내 사용 가능
ham,[KT] '데이터 선물하기' 성공. 01074405092로부터 3GB 데이터를 전송 받았습니다. 선물 받은 데이터는 가입하신 요금제의 기본제공 데이터에 우선하여 먼저 소진됩니다.
ham,"[알뜰폰 고객 만족도 조사 안내] 고객님, 안녕하세요. 알뜰폰을 이용해주셔서 감사합니다. 더 나은 서비스를 드리기 위해 설문 조사를 진행하고 있습니다. 잠시 시간을 내어 고객님의 소중한 의견을 들려주세요. ▶ 설문 참여하기(1분 소요) ※ 답변은 통계 분석에만 사용됩니다."
ham,[알뜰폰] 선물 받은 데이터를 모두 사용하셨습니다. 가입 요금제에 따라 데이터 기본제공량이 소진되거나 데이터 통화료가 발생합니다.
ham,[알뜰폰] 결제 서비스 신청이 완료되었습니다. 관련 정보는 앱에서 확인 가능합니다.
ham,[알뜰폰] 데이터 차단 서비스 신청이 완료되었습니다. 관련 정보는 앱에서 확인 가능합니다.
ham,[알뜰폰] 선물 받은 데이터를 모두 사용하셨습니다. 가입 요금제에 따라 데이터 기본제공량이 소진되거나 데이터 통화료가 발생합니다.
ham,"[KT 고객 만족도 조사 안내] 고객님, 안녕하세요. KT을 이용해주셔서 감사합니다. 더 나은 서비스를 드리기 위해 설문 조사를 진행하고 있습니다. 잠시 시간을 내어 고객님의 소중한 의견을 들려주세요. ▶ 설문 참여하기(1분 소요) ※ 답변은 통계 분석에만 사용됩니다."
ham,[알뜰폰] 데이터 소진 알림: 남은 데이터가 396MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[알뜰폰 포인트 소멸 예정 안내] 소멸 예정 포인트 4P (05/20 09:00 기준) ● 소멸예정일: 2023/05/31 24:00 ● 포인트 사용처: T 멤버십 제휴처 및 앱 내 사용 가능
ham,[알뜰폰] 데이터 소진 알림: 남은 데이터가 125MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[LG U+] 데이터 소진 알림: 남은 데이터가 466MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[SKT] 선물 받은 데이터를 모두 사용하셨습니다. 가입 요금제에 따라 데이터 기본제공량이 소진되거나 데이터 통화료가 발생합니다.
ham,[KT안내] [Web발신] [KT] 프리미엄 요금제 요금제의 기본제공 혜택을 확인하세요.
ham,[알뜰폰] 선물 받은 데이터를 모두 사용하셨습니다. 가입 요금제에 따라 데이터 기본제공량이 소진되거나 데이터 통화료가 발생합니다.
ham,[LG U+] '데이터 선물하기' 성공. 01093090264로부터 6GB 데이터를 전송 받았습니다. 선물 받은 데이터는 가입하신 요금제의 기본제공 데이터에 우선하여 먼저 소진됩니다.
ham,[LG U+] '데이터 선물하기' 성공. 01024661810로부터 2GB 데이터를 전송 받았습니다. 선물 받은 데이터는 가입하신 요금제의 기본제공 데이터에 우선하여 먼저 소진됩니다.
ham,[KT] 데이터 소진 알림: 남은 데이터가 182MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[SKT] '데이터자동선물' 성공. 01084998966로부터 4GB 데이터를 선물 받았습니다. 선물 받은 데이터는 가입하신 요금제의 기본제공 데이터에 우선하여 먼저 소진됩니다.
ham,[LG U+] 요금제 변경 안내: LTE 기본으로 변경하시면 매월 4702원 할인 혜택을 받으실 수 있습니다.
ham,[LG U+] 선물 받은 데이터를 모두 사용하셨습니다. 가입 요금제에 따라 데이터 기본제공량이 소진되거나 데이터 통화료가 발생합니다.
ham,[SKT] '데이터 선물하기' 성공. 01031375416로부터 7GB 데이터를 전송 받았습니다. 선물 받은 데이터는 가입하신 요금제의 기본제공 데이터에 우선하여 먼저 소진됩니다.
ham,[SKT] 결제 서비스 신청이 완료되었습니다. 관련 정보는 앱에서 확인 가능합니다.
ham,[알뜰폰 포인트 소멸 예정 안내] 소멸 예정 포인트 24P (05/20 09:00 기준) ● 소멸예정일: 2023/05/31 24:00 ● 포인트 사용처: T 멤버십 제휴처 및 앱 내 사용 가능
ham,[LG U+] 데이터 소진 알림: 남은 데이터가 324MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[LG U+안내] [Web발신] [LG U+] LTE 기본 요금제의 기본제공 혜택을 확인하세요.
ham,[알뜰폰] 데이터 소진 알림: 남은 데이터가 329MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[SKT] 선물 받은 데이터를 모두 사용하셨습니다. 가입 요금제에 따라 데이터 기본제공량이 소진되거나 데이터 통화료가 발생합니다.
ham,[LG U+] 요금제 변경 안내: 0플랜 슈퍼히어로으로 변경하시면 매월 4886원 할인 혜택을 받으실 수 있습니다.
ham,"[알뜰폰 고객 만족도 조사 안내] 고객님, 안녕하세요. 알뜰폰을 이용해주셔서 감사합니다. 더 나은 서비스를 드리기 위해 설문 조사를 진행하고 있습니다. 잠시 시간을 내어 고객님의 소중한 의견을 들려주세요. ▶ 설문 참여하기(1분 소요) ※ 답변은 통계 분석에만 사용됩니다."
ham,[LG U+] '데이터자동선물' 성공. 01013820154로부터 3GB 데이터를 선물 받았습니다. 선물 받은 데이터는 가입하신 요금제의 기본제공 데이터에 우선하여 먼저 소진됩니다.
ham,[LG U+안내] [Web발신] [LG U+] 5G 슈퍼플랜 요금제의 기본제공 혜택을 확인하세요.
ham,[LG U+ 포인트 소멸 예정 안내] 소멸 예정 포인트 22P (05/20 09:00 기준) ● 소멸예정일: 2023/05/31 24:00 ● 포인트 사용처: T 멤버십 제휴처 및 앱 내 사용 가능
ham,[LG U+ 포인트 소멸 예정 안내] 소멸 예정 포인트 86P (05/20 09:00 기준) ● 소멸예정일: 2023/05/31 24:00 ● 포인트 사용처: T 멤버십 제휴처 및 앱 내 사용 가능
ham,[KT안내] [Web발신] [KT] 0플랜 슈퍼히어로 요금제의 기본제공 혜택을 확인하세요.
ham,[KT 포인트 소멸 예정 안내] 소멸 예정 포인트 10P (05/20 09:00 기준) ● 소멸예정일: 2023/05/31 24:00 ● 포인트 사용처: T 멤버십 제휴처 및 앱 내 사용 가능
ham,[SKT] 데이터 소진 알림: 남은 데이터가 242MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[LG U+] 데이터 소진 알림: 남은 데이터가 458MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[SKT] 요금제 변경 안내: 5G 슈퍼플랜으로 변경하시면 매월 4458원 할인 혜택을 받으실 수 있습니다.
ham,"[KT 고객 만족도 조사 안내] 고객님, 안녕하세요. KT을 이용해주셔서 감사합니다. 더 나은 서비스를 드리기 위해 설문 조사를 진행하고 있습니다. 잠시 시간을 내어 고객님의 소중한 의견을 들려주세요. ▶ 설문 참여하기(1분 소요) ※ 답변은 통계 분석에만 사용됩니다."
ham,[알뜰폰] '데이터자동선물' 성공. 01061766708로부터 9GB 데이터를 선물 받았습니다. 선물 받은 데이터는 가입하신 요금제의 기본제공 데이터에 우선하여 먼저 소진됩니다.
ham,"[알뜰폰 고객 만족도 조사 안내] 고객님, 안녕하세요. 알뜰폰을 이용해주셔서 감사합니다. 더 나은 서비스를 드리기 위해 설문 조사를 진행하고 있습니다. 잠시 시간을 내어 고객님의 소중한 의견을 들려주세요. ▶ 설문 참여하기(1분 소요) ※ 답변은 통계 분석에만 사용됩니다."
ham,[SKT] 로밍 서비스 신청이 완료되었습니다. 관련 정보는 앱에서 확인 가능합니다.
ham,"[알뜰폰 고객 만족도 조사 안내] 고객님, 안녕하세요. 알뜰폰을 이용해주셔서 감사합니다. 더 나은 서비스를 드리기 위해 설문 조사를 진행하고 있습니다. 잠시 시간을 내어 고객님의 소중한 의견을 들려주세요. ▶ 설문 참여하기(1분 소요) ※ 답변은 통계 분석에만 사용됩니다."
ham,[알뜰폰 포인트 소멸 예정 안내] 소멸 예정 포인트 94P (05/20 09:00 기준) ● 소멸예정일: 2023/05/31 24:00 ● 포인트 사용처: T 멤버십 제휴처 및 앱 내 사용 가능
ham,[SKT] 데이터 차단 서비스 신청이 완료되었습니다. 관련 정보는 앱에서 확인 가능합니다.
ham,[KT 포인트 소멸 예정 안내] 소멸 예정 포인트 24P (05/20 09:00 기준) ● 소멸예정일: 2023/05/31 24:00 ● 포인트 사용처: T 멤버십 제휴처 및 앱 내 사용 가능
ham,"[KT 고객 만족도 조사 안내] 고객님, 안녕하세요. KT을 이용해주셔서 감사합니다. 더 나은 서비스를 드리기 위해 설문 조사를 진행하고 있습니다. 잠시 시간을 내어 고객님의 소중한 의견을 들려주세요. ▶ 설문 참여하기(1분 소요) ※ 답변은 통계 분석에만 사용됩니다."
ham,[알뜰폰] 선물 받은 데이터를 모두 사용하셨습니다. 가입 요금제에 따라 데이터 기본제공량이 소진되거나 데이터 통화료가 발생합니다.
ham,[알뜰폰 포인트 소멸 예정 안내] 소멸 예정 포인트 96P (05/20 09:00 기준) ● 소멸예정일: 2023/05/31 24:00 ● 포인트 사용처: T 멤버십 제휴처 및 앱 내 사용 가능
ham,"[알뜰폰 고객 만족도 조사 안내] 고객님, 안녕하세요. 알뜰폰을 이용해주셔서 감사합니다. 더 나은 서비스를 드리기 위해 설문 조사를 진행하고 있습니다. 잠시 시간을 내어 고객님의 소중한 의견을 들려주세요. ▶ 설문 참여하기(1분 소요) ※ 답변은 통계 분석에만 사용됩니다."
ham,[알뜰폰] 요금제 변경 안내: LTE 기본으로 변경하시면 매월 2804원 할인 혜택을 받으실 수 있습니다.
ham,[KT안내] [Web발신] [KT] 0플랜 슈퍼히어로 요금제의 기본제공 혜택을 확인하세요.
ham,[LG U+] '데이터자동선물' 성공. 01029931688로부터 4GB 데이터를 전송 받았습니다. 선물 받은 데이터는 가입하신 요금제의 기본제공 데이터에 우선하여 먼저 소진됩니다.
ham,[알뜰폰 포인트 소멸 예정 안내] 소멸 예정 포인트 44P (05/20 09:00 기준) ● 소멸예정일: 2023/05/31 24:00 ● 포인트 사용처: T 멤버십 제휴처 및 앱 내 사용 가능
ham,[알뜰폰] 데이터 소진 알림: 남은 데이터가 268MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[LG U+ 포인트 소멸 예정 안내] 소멸 예정 포인트 3P (05/20 09:00 기준) ● 소멸예정일: 2023/05/31 24:00 ● 포인트 사용처: T 멤버십 제휴처 및 앱 내 사용 가능
ham,[알뜰폰] 선물 받은 데이터를 모두 사용하셨습니다. 가입 요금제에 따라 데이터 기본제공량이 소진되거나 데이터 통화료가 발생합니다.
ham,[알뜰폰] 데이터 소진 알림: 남은 데이터가 475MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[KT] 결제 서비스 신청이 완료되었습니다. 관련 정보는 앱에서 확인 가능합니다.
ham,[알뜰폰] '데이터 선물하기' 성공. 01078405224로부터 3GB 데이터를 선물 받았습니다. 선물 받은 데이터는 가입하신 요금제의 기본제공 데이터에 우선하여 먼저 소진됩니다.
ham,[KT] 선물 받은 데이터를 모두 사용하셨습니다. 가입 요금제에 따라 데이터 기본제공량이 소진되거나 데이터 통화료가 발생합니다.
ham,[알뜰폰] '데이터 선물하기' 성공. 01087200116로부터 7GB 데이터를 선물 받았습니다. 선물 받은 데이터는 가입하신 요금제의 기본제공 데이터에 우선하여 먼저 소진됩니다.
ham,[KT] '데이터 선물하기' 성공. 01067725158로부터 4GB 데이터를 전송 받았습니다. 선물 받은 데이터는 가입하신 요금제의 기본제공 데이터에 우선하여 먼저 소진됩니다.
ham,[알뜰폰] 로밍 서비스 신청이 완료되었습니다. 관련 정보는 앱에서 확인 가능합니다.
ham,[LG U+] 로밍 서비스 신청이 완료되었습니다. 관련 정보는 앱에서 확인 가능합니다.
ham,[KT] 로밍 서비스 신청이 완료되었습니다. 관련 정보는 앱에서 확인 가능합니다.
ham,[KT] 데이터 소진 알림: 남은 데이터가 416MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[LG U+] 데이터 소진 알림: 남은 데이터가 383MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[알뜰폰] 선물 받은 데이터를 모두 사용하셨습니다. 가입 요금제에 따라 데이터 기본제공량이 소진되거나 데이터 통화료가 발생합니다.
ham,[KT] 로밍 서비스 신청이 완료되었습니다. 관련 정보는 앱에서 확인 가능합니다.
ham,[SKT] 요금제 변경 안내: 프리미엄 요금제으로 변경하시면 매월 3018원 할인 혜택을 받으실 수 있습니다.
ham,[KT 포인트 소멸 예정 안내] 소멸 예정 포인트 68P (05/20 09:00 기준) ● 소멸예정일: 2023/05/31 24:00 ● 포인트 사용처: T 멤버십 제휴처 및 앱 내 사용 가능
ham,[알뜰폰] 데이터 소진 알림: 남은 데이터가 228MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[SKT] 데이터 차단 서비스 신청이 완료되었습니다. 관련 정보는 앱에서 확인 가능합니다.
ham,[알뜰폰] '데이터 선물하기' 성공. 01098344155로부터 5GB 데이터를 전송 받았습니다. 선물 받은 데이터는 가입하신 요금제의 기본제공 데이터에 우선하여 먼저 소진됩니다.
ham,[KT] '데이터 선물하기' 성공. 01017749782로부터 5GB 데이터를 전송 받았습니다. 선물 받은 데이터는 가입하신 요금제의 기본제공 데이터에 우선하여 먼저 소진됩니다.
ham,[SKT] 요금제 변경 안내: LTE 기본으로 변경하시면 매월 3104원 할인 혜택을 받으실 수 있습니다.
ham,[LG U+안내] [Web발신] [LG U+] 프리미엄 요금제 요금제의 기본제공 혜택을 확인하세요.
ham,[LG U+안내] [Web발신] [LG U+] 0플랜 슈퍼히어로 요금제의 기본제공 혜택을 확인하세요.
ham,[SKT안내] [Web발신] [SKT] 프리미엄 요금제 요금제의 기본제공 혜택을 확인하세요.
ham,"[SKT 고객 만족도 조사 안내] 고객님, 안녕하세요. SKT을 이용해주셔서 감사합니다. 더 나은 서비스를 드리기 위해 설문 조사를 진행하고 있습니다. 잠시 시간을 내어 고객님의 소중한 의견을 들려주세요. ▶ 설문 참여하기(1분 소요) ※ 답변은 통계 분석에만 사용됩니다."
ham,[알뜰폰] 데이터 소진 알림: 남은 데이터가 196MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[KT 포인트 소멸 예정 안내] 소멸 예정 포인트 10P (05/20 09:00 기준) ● 소멸예정일: 2023/05/31 24:00 ● 포인트 사용처: T 멤버십 제휴처 및 앱 내 사용 가능
ham,[SKT 포인트 소멸 예정 안내] 소멸 예정 포인트 22P (05/20 09:00 기준) ● 소멸예정일: 2023/05/31 24:00 ● 포인트 사용처: T 멤버십 제휴처 및 앱 내 사용 가능
ham,[LG U+] 요금제 변경 안내: LTE 기본으로 변경하시면 매월 4443원 할인 혜택을 받으실 수 있습니다.
ham,[알뜰폰] 결제 서비스 신청이 완료되었습니다. 관련 정보는 앱에서 확인 가능합니다.
ham,[SKT 포인트 소멸 예정 안내] 소멸 예정 포인트 95P (05/20 09:00 기준) ● 소멸예정일: 2023/05/31 24:00 ● 포인트 사용처: T 멤버십 제휴처 및 앱 내 사용 가능
ham,[LG U+] 데이터 소진 알림: 남은 데이터가 209MB 이하입니다. 추가 구매를 원하시면 앱을 확인하세요.
ham,[SKT] '데이터 선물하기' 성공. 01082618087로부터 8GB 데이터를 선물 받았습니다. 선물 받은 데이터는 가입하신 요금제의 기본제공 데이터에 우선하여 먼저 소진됩니다.
ham,[LG U+] 요금제 변경 안내: 프리미엄 요금제으로 변경하시면 매월 2462원 할인 혜택을 받으실 수 있습니다.
ham,[알뜰폰] 요금제 변경 안내: 0플랜 슈퍼히어로으로 변경하시면 매월 4494원 할인 혜택을 받으실 수 있습니다.
ham,[KT] 데이터 차단 서비스 신청이 완료되었습니다. 관련 정보는 앱에서 확인 가능합니다.
